user,City,Country,Time (days),City-Country
spiralinspired,"Washington, DC",United States,5,"Washington, DC, United States"
spoecker,Bangkok,Thailand,33,"Bangkok, Thailand"
spoecker,Berlin,Germany,3,"Berlin, Germany"
spoecker,Bratislava,Slovakia,1,"Bratislava, Slovakia"
spoecker,Chiang Mai,Thailand,626,"Chiang Mai, Thailand"
spoecker,Dusseldorf,Germany,1,"Dusseldorf, Germany"
spoecker,Hong Kong,Hong Kong,6,"Hong Kong, Hong Kong"
spoecker,Ko Samui,Thailand,114,"Ko Samui, Thailand"
spoecker,Kuala Lumpur,Malaysia,2,"Kuala Lumpur, Malaysia"
spoecker,"Las Vegas, NV",United States,2,"Las Vegas, NV, United States"
spoecker,"Los Angeles, CA",United States,4,"Los Angeles, CA, United States"
spoecker,"Monterey, CA",United States,1,"Monterey, CA, United States"
spoecker,Munich,Germany,3,"Munich, Germany"
spoecker,"New York City, NY",United States,5,"New York City, NY, United States"
spoecker,Phuket,Thailand,101,"Phuket, Thailand"
spoecker,"San Francisco, CA",United States,3,"San Francisco, CA, United States"
spoecker,"Santa Barbara, CA",United States,1,"Santa Barbara, CA, United States"
spoecker,Vienna,Austria,8,"Vienna, Austria"
sprad,Abu Dhabi,United Arab Emirates,1,"Abu Dhabi, United Arab Emirates"
sprad,Ao Nang,Thailand,6,"Ao Nang, Thailand"
sprad,Auckland,New Zealand,3,"Auckland, New Zealand"
sprad,Berlin,Germany,6,"Berlin, Germany"
sprad,Buenos Aires,Argentina,34,"Buenos Aires, Argentina"
sprad,Cartagena,Colombia,5,"Cartagena, Colombia"
sprad,Chamonix,France,1,"Chamonix, France"
sprad,Chiang Mai,Thailand,14,"Chiang Mai, Thailand"
sprad,Copenhagen,Denmark,9,"Copenhagen, Denmark"
sprad,Cordoba,Argentina,11,"Cordoba, Argentina"
sprad,Dar es Salaam,Tanzania,1,"Dar es Salaam, Tanzania"
sprad,"Denver, CO",United States,1,"Denver, CO, United States"
sprad,Dubai,United Arab Emirates,3,"Dubai, United Arab Emirates"
sprad,Dubrovnik,Croatia,1,"Dubrovnik, Croatia"
sprad,Fes,Morocco,3,"Fes, Morocco"
sprad,Florence,Italy,9,"Florence, Italy"
sprad,"Fort Lauderdale, FL",United States,4,"Fort Lauderdale, FL, United States"
sprad,Hanoi,Vietnam,11,"Hanoi, Vietnam"
sprad,Innsbruck,Austria,35,"Innsbruck, Austria"
sprad,London,United Kingdom,15,"London, United Kingdom"
sprad,Marrakesh,Morocco,9,"Marrakesh, Morocco"
sprad,Mendoza,Argentina,6,"Mendoza, Argentina"
sprad,Milan,Italy,2,"Milan, Italy"
sprad,Munich,Germany,1,"Munich, Germany"
sprad,Muscat,Oman,1,"Muscat, Oman"
sprad,"New York City, NY",United States,307,"New York City, NY, United States"
sprad,Paris,France,5,"Paris, France"
sprad,Phuket,Thailand,1,"Phuket, Thailand"
sprad,"Portland, OR",United States,2,"Portland, OR, United States"
sprad,Puerto Viejo,Costa Rica,6,"Puerto Viejo, Costa Rica"
sprad,Queenstown,New Zealand,8,"Queenstown, New Zealand"
sprad,"Salt Lake City, UT",United States,23,"Salt Lake City, UT, United States"
sprad,"San Diego, CA",United States,3,"San Diego, CA, United States"
sprad,"San Francisco, CA",United States,6,"San Francisco, CA, United States"
sprad,"Seattle, WA",United States,1,"Seattle, WA, United States"
sprad,Siem Reap,Cambodia,4,"Siem Reap, Cambodia"
sprad,Sydney,Australia,6,"Sydney, Australia"
sprad,Tel Aviv,Israel,3,"Tel Aviv, Israel"
sprad,"Ubud, Bali",Indonesia,13,"Ubud, Bali, Indonesia"
sprad,Ushuaia,Argentina,2,"Ushuaia, Argentina"
sprad,Vancouver,Canada,4,"Vancouver, Canada"
sprad,Venice,Italy,2,"Venice, Italy"
sprad,Vienna,Austria,2,"Vienna, Austria"
sprad,Wanaka,New Zealand,1,"Wanaka, New Zealand"
sprad,"Washington, DC",United States,390,"Washington, DC, United States"
sprad,Wellington,New Zealand,2,"Wellington, New Zealand"
spunkypixels,Amsterdam,Netherlands,172,"Amsterdam, Netherlands"
spunkypixels,Barcelona,Spain,371,"Barcelona, Spain"
spunkypixels,Haifa,Israel,1,"Haifa, Israel"
spunkypixels,Helsinki,Finland,4,"Helsinki, Finland"
spunkypixels,Jerusalem,Israel,7,"Jerusalem, Israel"
spunkypixels,Lyon,France,9,"Lyon, France"
spunkypixels,Milan,Italy,3,"Milan, Italy"
spunkypixels,"New York City, NY",United States,2,"New York City, NY, United States"
spunkypixels,Stuttgart,Germany,4,"Stuttgart, Germany"
spunkypixels,Tel Aviv,Israel,16,"Tel Aviv, Israel"
squaresbyrose,Amsterdam,Netherlands,7,"Amsterdam, Netherlands"
squaresbyrose,Marbella,Spain,6,"Marbella, Spain"
ssstofff,Barcelona,Spain,2,"Barcelona, Spain"
ssstofff,Brussels,Belgium,7,"Brussels, Belgium"
ssstofff,"Honolulu, Hawaii",United States,7,"Honolulu, Hawaii, United States"
ssstofff,"Las Palmas, Canary Islands",Spain,15,"Las Palmas, Canary Islands, Spain"
ssstofff,London,United Kingdom,5,"London, United Kingdom"
ssstofff,Montreal,Canada,64,"Montreal, Canada"
ssstofff,"New York City, NY",United States,8,"New York City, NY, United States"
ssstofff,Paris,France,2,"Paris, France"
ssstofff,Toulouse,France,2,"Toulouse, France"
stacey,Boracay,Philippines,7,"Boracay, Philippines"
stacey,Buenos Aires,Argentina,75,"Buenos Aires, Argentina"
stacey,Byron Bay,Australia,29,"Byron Bay, Australia"
stacey,"Canggu, Bali",Indonesia,36,"Canggu, Bali, Indonesia"
stacey,Cavtat,Croatia,28,"Cavtat, Croatia"
stacey,Cebu,Philippines,5,"Cebu, Philippines"
stacey,Chiang Mai,Thailand,28,"Chiang Mai, Thailand"
stacey,Cusco,Peru,4,"Cusco, Peru"
stacey,"George Town, Penang",Malaysia,28,"George Town, Penang, Malaysia"
stacey,Hanoi,Vietnam,35,"Hanoi, Vietnam"
stacey,Hoi An,Vietnam,3,"Hoi An, Vietnam"
stacey,Istanbul,Turkey,35,"Istanbul, Turkey"
stacey,Ko Tao,Thailand,5,"Ko Tao, Thailand"
stacey,Kyoto,Japan,28,"Kyoto, Japan"
stacey,La Paz,Bolivia,6,"La Paz, Bolivia"
stacey,Lima,Peru,10,"Lima, Peru"
stacey,Ljubljana,Slovenia,35,"Ljubljana, Slovenia"
stacey,"Los Angeles, CA",United States,60,"Los Angeles, CA, United States"
stacey,Melbourne,Australia,43,"Melbourne, Australia"
stacey,Munich,Germany,3,"Munich, Germany"
stacey,Prague,Czechia,27,"Prague, Czechia"
stacey,Rio de Janeiro,Brazil,4,"Rio de Janeiro, Brazil"
stacey,"San Francisco, CA",United States,6,"San Francisco, CA, United States"
stacey,Santiago,Chile,27,"Santiago, Chile"
stacey,Sarajevo,Bosnia,2,"Sarajevo, Bosnia"
stacey,Seoul,South Korea,4,"Seoul, South Korea"
stacey,Split,Croatia,4,"Split, Croatia"
stacey,Sydney,Australia,244,"Sydney, Australia"
stacey,São Paulo,Brazil,2,"São Paulo, Brazil"
stacey,"Ubud, Bali",Indonesia,8,"Ubud, Bali, Indonesia"
stacey,Ushuaia,Argentina,3,"Ushuaia, Argentina"
stacey,Valparaíso,Chile,2,"Valparaíso, Chile"
stacey,Wellington,New Zealand,10,"Wellington, New Zealand"
stacey,Zagreb,Croatia,4,"Zagreb, Croatia"
stacy,Amsterdam,Netherlands,1,"Amsterdam, Netherlands"
stacy,Athens,Greece,3,"Athens, Greece"
stacy,Berlin,Germany,5,"Berlin, Germany"
stacy,Buenos Aires,Argentina,6,"Buenos Aires, Argentina"
stacy,Cancun,Mexico,4,"Cancun, Mexico"
stacy,Curitiba,Brazil,1,"Curitiba, Brazil"
stacy,Dubai,United Arab Emirates,3,"Dubai, United Arab Emirates"
stacy,Florianopolis,Brazil,3,"Florianopolis, Brazil"
stacy,Geneva,Switzerland,1,"Geneva, Switzerland"
stacy,Goiania,Brazil,4,"Goiania, Brazil"
stacy,Helsinki,Finland,2,"Helsinki, Finland"
stacy,Istanbul,Turkey,5,"Istanbul, Turkey"
stacy,London,United Kingdom,1,"London, United Kingdom"
stacy,Madrid,Spain,2,"Madrid, Spain"
stacy,Manaus,Brazil,4,"Manaus, Brazil"
stacy,"Miami, FL",United States,6,"Miami, FL, United States"
stacy,Minsk,Belarus,1,"Minsk, Belarus"
stacy,Moscow,Russia,2293,"Moscow, Russia"
stacy,Nassau,The Bahamas,7,"Nassau, The Bahamas"
stacy,"New York City, NY",United States,20,"New York City, NY, United States"
stacy,Oslo,Norway,2,"Oslo, Norway"
stacy,Paris,France,19,"Paris, France"
stacy,Recife,Brazil,1,"Recife, Brazil"
stacy,Reykjavik,Iceland,13,"Reykjavik, Iceland"
stacy,Riga,Latvia,2,"Riga, Latvia"
stacy,Rio de Janeiro,Brazil,11,"Rio de Janeiro, Brazil"
stacy,Rome,Italy,1,"Rome, Italy"
stacy,Saint Petersburg,Russia,18,"Saint Petersburg, Russia"
stacy,Salvador,Brazil,7,"Salvador, Brazil"
stacy,San Pedro de Atacama,Chile,5,"San Pedro de Atacama, Chile"
stacy,Santiago,Chile,1,"Santiago, Chile"
stacy,Sao Luis,Brazil,3,"Sao Luis, Brazil"
stacy,Sochi,Russia,53,"Sochi, Russia"
stacy,São Paulo,Brazil,748,"São Paulo, Brazil"
stacy,Thessaloniki,Greece,2,"Thessaloniki, Greece"
stacy,Tulum,Mexico,4,"Tulum, Mexico"
stacy,Ufa,Russia,45,"Ufa, Russia"
stacy,Ushuaia,Argentina,3,"Ushuaia, Argentina"
stacy,Vilnius,Lithuania,2,"Vilnius, Lithuania"
stacy,Vitória,Brazil,2,"Vitória, Brazil"
stacy,Zurich,Switzerland,2,"Zurich, Switzerland"
stasfilin,Amsterdam,Netherlands,7,"Amsterdam, Netherlands"
stasfilin,Copenhagen,Denmark,4,"Copenhagen, Denmark"
stasfilin,Dusseldorf,Germany,1,"Dusseldorf, Germany"
stasfilin,Iasi,Romania,1,"Iasi, Romania"
stasfilin,Istanbul,Turkey,2,"Istanbul, Turkey"
stasfilin,Ivano-Frankivsk,Ukraine,1,"Ivano-Frankivsk, Ukraine"
stasfilin,Kiev,Ukraine,12,"Kiev, Ukraine"
stasfilin,London,United Kingdom,10,"London, United Kingdom"
stasfilin,Luton,United Kingdom,1,"Luton, United Kingdom"
stasfilin,Lviv,Ukraine,11,"Lviv, Ukraine"
stasfilin,"New York City, NY",United States,7,"New York City, NY, United States"
stasfilin,Paris,France,1,"Paris, France"
stasfilin,Prague,Czechia,3,"Prague, Czechia"
stasfilin,Vienna,Austria,1,"Vienna, Austria"
stasfilin,Warsaw,Poland,3,"Warsaw, Poland"
stefan,"Asheville, NC",United States,7,"Asheville, NC, United States"
stefan,"Boston, MA",United States,7,"Boston, MA, United States"
stefan,Calgary,Canada,4,"Calgary, Canada"
stefan,"Chicago, IL",United States,4,"Chicago, IL, United States"
stefan,"Los Angeles, CA",United States,7,"Los Angeles, CA, United States"
stefan,"Minneapolis, MN",United States,6,"Minneapolis, MN, United States"
stefan,Montreal,Canada,12,"Montreal, Canada"
stefan,"New York City, NY",United States,4,"New York City, NY, United States"
stefan,"Portland, OR",United States,3,"Portland, OR, United States"
stefan,"Salt Lake City, UT",United States,12,"Salt Lake City, UT, United States"
stefan,"San Francisco, CA",United States,15,"San Francisco, CA, United States"
stefan,"Seattle, WA",United States,234,"Seattle, WA, United States"
stefan,"Washington, DC",United States,3,"Washington, DC, United States"
stefanfeser,Berlin,Germany,5,"Berlin, Germany"
stefanfeser,"Canggu, Bali",Indonesia,30,"Canggu, Bali, Indonesia"
stefanfeser,Cologne,Germany,3,"Cologne, Germany"
stefanfeser,Lisbon,Portugal,39,"Lisbon, Portugal"
stefanfeser,"Los Angeles, CA",United States,6,"Los Angeles, CA, United States"
stefanfeser,Matara,Sri Lanka,21,"Matara, Sri Lanka"
stefanfeser,"Salt Lake City, UT",United States,21,"Salt Lake City, UT, United States"
stefanfeser,"San Diego, CA",United States,14,"San Diego, CA, United States"
stefanfeser,Santa Teresa,Costa Rica,55,"Santa Teresa, Costa Rica"
stefanfeser,Singapore,Singapore,1,"Singapore, Singapore"
stefanfeser,Stuttgart,Germany,1183,"Stuttgart, Germany"
stefanie,Amsterdam,Netherlands,37,"Amsterdam, Netherlands"
stefanie,Lisbon,Portugal,11,"Lisbon, Portugal"
stefanie,Vienna,Austria,18,"Vienna, Austria"
stefanlesser,Bangkok,Thailand,3,"Bangkok, Thailand"
stefanlesser,Ho Chi Minh City,Vietnam,2,"Ho Chi Minh City, Vietnam"
stefco,"Canggu, Bali",Indonesia,39,"Canggu, Bali, Indonesia"
stefco,Chiang Mai,Thailand,58,"Chiang Mai, Thailand"
stefco,Langkawi,Malaysia,6,"Langkawi, Malaysia"
stefco,Pattaya,Thailand,111,"Pattaya, Thailand"
stefco,"Sanur, Bali",Indonesia,30,"Sanur, Bali, Indonesia"
stefco,"Seminyak, Bali",Indonesia,91,"Seminyak, Bali, Indonesia"
stefco,"Ubud, Bali",Indonesia,31,"Ubud, Bali, Indonesia"
steffen,Amsterdam,Netherlands,5,"Amsterdam, Netherlands"
steffen,Dresden,Germany,40,"Dresden, Germany"
steffen,Edinburgh,United Kingdom,28,"Edinburgh, United Kingdom"
steffen,London,United Kingdom,35,"London, United Kingdom"
steffen,Paris,France,3,"Paris, France"
steph2l,Bansko,Bulgaria,7,"Bansko, Bulgaria"
steph2l,Belgrade,Serbia,29,"Belgrade, Serbia"
steph2l,Bratislava,Slovakia,8,"Bratislava, Slovakia"
steph2l,Budapest,Hungary,14,"Budapest, Hungary"
steph2l,Buenos Aires,Argentina,60,"Buenos Aires, Argentina"
steph2l,Cape Town,South Africa,91,"Cape Town, South Africa"
steph2l,Chiang Mai,Thailand,20,"Chiang Mai, Thailand"
steph2l,Florianopolis,Brazil,18,"Florianopolis, Brazil"
steph2l,Galapagos Islands,Ecuador,9,"Galapagos Islands, Ecuador"
steph2l,Ko Pha Ngan,Thailand,29,"Ko Pha Ngan, Thailand"
steph2l,Kotor,Montenegro,24,"Kotor, Montenegro"
steph2l,Kuala Lumpur,Malaysia,50,"Kuala Lumpur, Malaysia"
steph2l,Medellín,Colombia,44,"Medellín, Colombia"
steph2l,Montevideo,Uruguay,2,"Montevideo, Uruguay"
steph2l,Montreal,Canada,9,"Montreal, Canada"
steph2l,Paris,France,16,"Paris, France"
steph2l,Phnom Penh,Cambodia,30,"Phnom Penh, Cambodia"
steph2l,Quito,Ecuador,11,"Quito, Ecuador"
steph2l,San Juan del Sur,Nicaragua,20,"San Juan del Sur, Nicaragua"
steph2l,Sliema,Malta,27,"Sliema, Malta"
steph2l,Stockholm,Sweden,5,"Stockholm, Sweden"
steph2l,Taghazout,Morocco,51,"Taghazout, Morocco"
steph2l,Taipei,Taiwan,31,"Taipei, Taiwan"
steph2l,Tokyo,Japan,945,"Tokyo, Japan"
steph2l,Toronto,Canada,7,"Toronto, Canada"
steph2l,Toulouse,France,53,"Toulouse, France"
steph2l,"Ubud, Bali",Indonesia,29,"Ubud, Bali, Indonesia"
steph2l,Vancouver,Canada,30,"Vancouver, Canada"
steph2l,Vienna,Austria,5,"Vienna, Austria"
steph_danforth,"Anchorage, AK",United States,1,"Anchorage, AK, United States"
steph_danforth,"Austin, TX",United States,550,"Austin, TX, United States"
steph_danforth,Bangkok,Thailand,31,"Bangkok, Thailand"
steph_danforth,Barcelona,Spain,12,"Barcelona, Spain"
steph_danforth,Beijing,China,204,"Beijing, China"
steph_danforth,Berlin,Germany,1,"Berlin, Germany"
steph_danforth,"Boise, ID",United States,18,"Boise, ID, United States"
steph_danforth,"Boston, MA",United States,2,"Boston, MA, United States"
steph_danforth,Bratislava,Slovakia,11,"Bratislava, Slovakia"
steph_danforth,Budapest,Hungary,110,"Budapest, Hungary"
steph_danforth,"Canggu, Bali",Indonesia,13,"Canggu, Bali, Indonesia"
steph_danforth,Chiang Mai,Thailand,591,"Chiang Mai, Thailand"
steph_danforth,"Chicago, IL",United States,1,"Chicago, IL, United States"
steph_danforth,"Colorado Springs, CO",United States,213,"Colorado Springs, CO, United States"
steph_danforth,Doha,Qatar,2,"Doha, Qatar"
steph_danforth,Dublin,Ireland,12,"Dublin, Ireland"
steph_danforth,Edinburgh,United Kingdom,1,"Edinburgh, United Kingdom"
steph_danforth,"George Town, Penang",Malaysia,11,"George Town, Penang, Malaysia"
steph_danforth,Guanajuato,Mexico,3,"Guanajuato, Mexico"
steph_danforth,Guangzhou,China,3,"Guangzhou, China"
steph_danforth,Hangzhou,China,3,"Hangzhou, China"
steph_danforth,Hong Kong,Hong Kong,2,"Hong Kong, Hong Kong"
steph_danforth,"Jacksonville, FL",United States,4,"Jacksonville, FL, United States"
steph_danforth,Ko Lanta,Thailand,249,"Ko Lanta, Thailand"
steph_danforth,Kosice,Slovakia,4,"Kosice, Slovakia"
steph_danforth,Kuala Lumpur,Malaysia,31,"Kuala Lumpur, Malaysia"
steph_danforth,"Las Vegas, NV",United States,3,"Las Vegas, NV, United States"
steph_danforth,London,United Kingdom,10,"London, United Kingdom"
steph_danforth,"Los Angeles, CA",United States,9,"Los Angeles, CA, United States"
steph_danforth,Manila,Philippines,14,"Manila, Philippines"
steph_danforth,Marrakesh,Morocco,26,"Marrakesh, Morocco"
steph_danforth,Melbourne,Australia,70,"Melbourne, Australia"
steph_danforth,Mexico City,Mexico,3,"Mexico City, Mexico"
steph_danforth,"New York City, NY",United States,2,"New York City, NY, United States"
steph_danforth,Paris,France,22,"Paris, France"
steph_danforth,Pattaya,Thailand,1,"Pattaya, Thailand"
steph_danforth,"Portland, OR",United States,82,"Portland, OR, United States"
steph_danforth,Prague,Czechia,43,"Prague, Czechia"
steph_danforth,"San Francisco, CA",United States,3,"San Francisco, CA, United States"
steph_danforth,"Seattle, WA",United States,14,"Seattle, WA, United States"
steph_danforth,Singapore,Singapore,7,"Singapore, Singapore"
steph_danforth,Toronto,Canada,5,"Toronto, Canada"
steph_danforth,Vienna,Austria,2,"Vienna, Austria"
stephanemaarek,Bangkok,Thailand,15,"Bangkok, Thailand"
stephanemaarek,Barcelona,Spain,4,"Barcelona, Spain"
stephanemaarek,Berlin,Germany,4,"Berlin, Germany"
stephanemaarek,Colombo,Sri Lanka,13,"Colombo, Sri Lanka"
stephanemaarek,Delhi,India,4,"Delhi, India"
stephanemaarek,Kathmandu,Nepal,20,"Kathmandu, Nepal"
stephanemaarek,Kigali,Rwanda,12,"Kigali, Rwanda"
stephanemaarek,Kuala Lumpur,Malaysia,22,"Kuala Lumpur, Malaysia"
stephanemaarek,Lisbon,Portugal,246,"Lisbon, Portugal"
stephanemaarek,London,United Kingdom,2,"London, United Kingdom"
stephanemaarek,Lyon,France,2,"Lyon, France"
stephanemaarek,Mumbai,India,58,"Mumbai, India"
stephanemaarek,"Nashville, TN",United States,8,"Nashville, TN, United States"
stephanemaarek,"New Orleans, LA",United States,2,"New Orleans, LA, United States"
stephanemaarek,"New York City, NY",United States,5,"New York City, NY, United States"
stephanemaarek,"Palma, Mallorca",Spain,2,"Palma, Mallorca, Spain"
stephanemaarek,Paris,France,390,"Paris, France"
stephanemaarek,Phnom Penh,Cambodia,5,"Phnom Penh, Cambodia"
stephanemaarek,"San Francisco, CA",United States,29,"San Francisco, CA, United States"
stephanemaarek,Singapore,Singapore,5,"Singapore, Singapore"
stephanemaarek,Skopje,North Macedonia,2,"Skopje, North Macedonia"
stephanemaarek,Sydney,Australia,614,"Sydney, Australia"
stephanemaarek,Tallinn,Estonia,11,"Tallinn, Estonia"
stephanemaarek,Tokyo,Japan,9,"Tokyo, Japan"
stephenbelanger,Bangkok,Thailand,42,"Bangkok, Thailand"
stephenbelanger,Barcelona,Spain,21,"Barcelona, Spain"
stephenbelanger,"Bellingham, WA",United States,2,"Bellingham, WA, United States"
stephenbelanger,Berlin,Germany,5,"Berlin, Germany"
stephenbelanger,Copenhagen,Denmark,2,"Copenhagen, Denmark"
stephenbelanger,Kelowna,Canada,4,"Kelowna, Canada"
stephenbelanger,Manila,Philippines,49,"Manila, Philippines"
stephenbelanger,Montreal,Canada,5,"Montreal, Canada"
stephenbelanger,Munich,Germany,7,"Munich, Germany"
stephenbelanger,"Orlando, FL",United States,6,"Orlando, FL, United States"
stephenbelanger,"Seattle, WA",United States,2,"Seattle, WA, United States"
stephenbelanger,Singapore,Singapore,28,"Singapore, Singapore"
stephenbelanger,Toronto,Canada,5,"Toronto, Canada"
stephenbelanger,Vancouver,Canada,119,"Vancouver, Canada"
stephenheiner,Adelaide,Australia,7,"Adelaide, Australia"
stephenheiner,Bangkok,Thailand,4,"Bangkok, Thailand"
stephenheiner,Bansko,Bulgaria,4,"Bansko, Bulgaria"
stephenheiner,"Boulder, CO",United States,1,"Boulder, CO, United States"
stephenheiner,Brisbane,Australia,1,"Brisbane, Australia"
stephenheiner,"Chicago, IL",United States,1,"Chicago, IL, United States"
stephenheiner,"Dallas, TX",United States,32,"Dallas, TX, United States"
stephenheiner,"Dayton, OH",United States,1,"Dayton, OH, United States"
stephenheiner,"Denver, CO",United States,2,"Denver, CO, United States"
stephenheiner,Ho Chi Minh City,Vietnam,4,"Ho Chi Minh City, Vietnam"
stephenheiner,London,United Kingdom,10,"London, United Kingdom"
stephenheiner,Melbourne,Australia,10,"Melbourne, Australia"
stephenheiner,"Missoula, MT",United States,1,"Missoula, MT, United States"
stephenheiner,Munich,Germany,2,"Munich, Germany"
stephenheiner,Paris,France,2566,"Paris, France"
stephenheiner,"Rockford, IL",United States,2,"Rockford, IL, United States"
stephenheiner,Rome,Italy,106,"Rome, Italy"
stephenheiner,"Salem, OR",United States,3,"Salem, OR, United States"
stephenheiner,"Seattle, WA",United States,1,"Seattle, WA, United States"
stephenheiner,Singapore,Singapore,3277,"Singapore, Singapore"
stephenheiner,"St. Louis, MO",United States,334,"St. Louis, MO, United States"
stephenheiner,Vancouver,Canada,1,"Vancouver, Canada"
stephenheiner,Wellington,New Zealand,7,"Wellington, New Zealand"
stephenkrohn,Bangkok,Thailand,3,"Bangkok, Thailand"
stephenkrohn,Beijing,China,14,"Beijing, China"
stephenkrohn,Chiang Mai,Thailand,26,"Chiang Mai, Thailand"
stephenkrohn,Kuala Lumpur,Malaysia,6,"Kuala Lumpur, Malaysia"
stephlizwalden,Antigua,Guatemala,4,"Antigua, Guatemala"
stephlizwalden,Bangkok,Thailand,4,"Bangkok, Thailand"
stephlizwalden,Budapest,Hungary,35,"Budapest, Hungary"
stephlizwalden,Buenos Aires,Argentina,35,"Buenos Aires, Argentina"
stephlizwalden,Cabo San Lucas,Mexico,3,"Cabo San Lucas, Mexico"
stephlizwalden,"Canggu, Bali",Indonesia,12,"Canggu, Bali, Indonesia"
stephlizwalden,Cavtat,Croatia,28,"Cavtat, Croatia"
stephlizwalden,"Chicago, IL",United States,5,"Chicago, IL, United States"
stephlizwalden,Copenhagen,Denmark,7,"Copenhagen, Denmark"
stephlizwalden,"George Town, Penang",Malaysia,22,"George Town, Penang, Malaysia"
stephlizwalden,Hanoi,Vietnam,35,"Hanoi, Vietnam"
stephlizwalden,Istanbul,Turkey,34,"Istanbul, Turkey"
stephlizwalden,Ko Pha Ngan,Thailand,34,"Ko Pha Ngan, Thailand"
stephlizwalden,Ko Tao,Thailand,28,"Ko Tao, Thailand"
stephlizwalden,Kyoto,Japan,28,"Kyoto, Japan"
stephlizwalden,Lisbon,Portugal,7,"Lisbon, Portugal"
stephlizwalden,Ljubljana,Slovenia,35,"Ljubljana, Slovenia"
stephlizwalden,London,United Kingdom,8,"London, United Kingdom"
stephlizwalden,"Los Angeles, CA",United States,7,"Los Angeles, CA, United States"
stephlizwalden,Madrid,Spain,12,"Madrid, Spain"
stephlizwalden,Marseille,France,8,"Marseille, France"
