Original name,City,Lat,Lon,Country,ISO2,ISO3,Population
Nocatee,Nocatee,30.0918,-81.4097,United States,US,USA,11634.0
Muswellbrook,Muswellbrook,-32.2696,150.89,Australia,AU,AUS,11630.0
Delhi,Delhi,37.4306,-120.7759,United States,US,USA,11622.0
Robinson,Robinson,31.4501,-97.1201,United States,US,USA,11617.0
Carver,Carver,41.8739,-70.7563,United States,US,USA,11617.0
Eunice,Eunice,30.4904,-92.4191,United States,US,USA,11613.0
D'Iberville,D'Iberville,30.4709,-88.9011,United States,US,USA,11610.0
White House,White House,36.4649,-86.6667,United States,US,USA,11608.0
Fairfax Station,Fairfax Station,38.7942,-77.3358,United States,US,USA,11607.0
Los Alamitos,Los Alamitos,33.7972,-118.0594,United States,US,USA,11603.0
Pichilemu,Pichilemu,-34.38,-72.0,Chile,CL,CHL,11603.0
Wrentham,Wrentham,42.0513,-71.3552,United States,US,USA,11597.0
Isabela,Isabela,18.4991,-67.022,Puerto Rico,PR,PRI,11596.0
Elwood,Elwood,40.8462,-73.3389,United States,US,USA,11592.0
Aguadilla,Aguadilla,18.4382,-67.1536,Puerto Rico,PR,PRI,11581.0
Tarrytown,Tarrytown,41.0647,-73.8673,United States,US,USA,11572.0
Walker Mill,Walker Mill,38.8754,-76.8862,United States,US,USA,11569.0
Hawaiian Paradise Park,Hawaiian Paradise Park,19.5828,-154.9693,United States,US,USA,11564.0
Severnyy,Severnyy,67.6083,64.1233,Russia,RU,RUS,11562.0
North Bellport,North Bellport,40.7868,-72.9457,United States,US,USA,11561.0
Bainbridge,Bainbridge,30.9046,-84.5722,United States,US,USA,11558.0
Gramsh,Gramsh,40.8667,20.2,Albania,AL,ALB,11556.0
Claiborne,Claiborne,32.5379,-92.1981,United States,US,USA,11555.0
Woodward,Woodward,36.4246,-99.4057,United States,US,USA,11548.0
Omaruru,Omaruru,-21.436,15.951,Namibia,,NAM,11547.0
Accokeek,Accokeek,38.6745,-77.0023,United States,US,USA,11546.0
Port Morant,Port Morant,17.891,-76.329,Jamaica,JM,JAM,11536.0
Minneola,Minneola,28.6067,-81.7321,United States,US,USA,11529.0
Bennettsville,Bennettsville,34.6304,-79.6874,United States,US,USA,11527.0
San Germán,San German,18.0827,-67.0459,Puerto Rico,PR,PRI,11526.0
Archdale,Archdale,35.9034,-79.9592,United States,US,USA,11518.0
Zmeinogorsk,Zmeinogorsk,51.1571,82.195,Russia,RU,RUS,11514.0
Río Colorado,Rio Colorado,-38.9666,-64.0833,Argentina,AR,ARG,11499.0
Cerrillos,Cerrillos,-24.8996,-65.4833,Argentina,AR,ARG,11498.0
Aginskoye,Aginskoye,51.1031,114.5228,Russia,RU,RUS,11491.0
Bellmawr,Bellmawr,39.8665,-75.0941,United States,US,USA,11489.0
Port St. John,Port St. John,28.4771,-80.7874,United States,US,USA,11489.0
West Plains,West Plains,36.7378,-91.868,United States,US,USA,11488.0
Winton,Winton,37.3854,-120.6173,United States,US,USA,11487.0
Lyndon,Lyndon,38.2644,-85.5891,United States,US,USA,11485.0
Portachuelo,Portachuelo,-17.36,-63.4,Bolivia,BO,BOL,11485.0
Westview,Westview,25.8826,-80.2415,United States,US,USA,11480.0
Valencia West,Valencia West,32.1354,-111.1124,United States,US,USA,11468.0
Cedarburg,Cedarburg,43.2991,-87.9887,United States,US,USA,11465.0
Ravenna,Ravenna,41.1613,-81.2421,United States,US,USA,11461.0
Emmaus,Emmaus,40.5352,-75.4978,United States,US,USA,11454.0
Maltby,Maltby,47.8027,-122.1044,United States,US,USA,11443.0
Bradford,Bradford,41.9604,-78.6413,United States,US,USA,11442.0
Valdez,Valdez,1.2671,-78.9855,Ecuador,EC,ECU,11441.0
Guymon,Guymon,36.69,-101.4776,United States,US,USA,11439.0
Haddonfield,Haddonfield,39.8955,-75.0346,United States,US,USA,11435.0
Samaná,Samana,19.212,-69.332,Dominican Republic,DO,DOM,11432.0
Leon Valley,Leon Valley,29.4954,-98.6142,United States,US,USA,11426.0
Roma,Roma,26.4166,-99.0061,United States,US,USA,11425.0
Doctor Phillips,Doctor Phillips,28.4476,-81.4922,United States,US,USA,11416.0
Hillsdale,Hillsdale,41.9266,-84.6356,United States,US,USA,11416.0
Scottsburg,Scottsburg,38.6854,-85.7831,United States,US,USA,11416.0
Endwell,Endwell,42.1185,-76.0219,United States,US,USA,11412.0
Excelsior Springs,Excelsior Springs,39.339,-94.24,United States,US,USA,11412.0
Little Chute,Little Chute,44.2895,-88.3199,United States,US,USA,11403.0
East Renton Highlands,East Renton Highlands,47.4718,-122.0854,United States,US,USA,11401.0
Spirit Lake,Spirit Lake,43.4176,-95.1109,United States,US,USA,11398.0
South Yarmouth,South Yarmouth,41.6692,-70.2005,United States,US,USA,11391.0
Hibbing,Hibbing,47.3981,-92.9487,United States,US,USA,11389.0
Monte Quemado,Monte Quemado,-25.7996,-62.8666,Argentina,AR,ARG,11387.0
Kirs,Kirs,59.3138,52.2452,Russia,RU,RUS,11385.0
DuBois,DuBois,41.1225,-78.7564,United States,US,USA,11378.0
Storm Lake,Storm Lake,42.6431,-95.197,United States,US,USA,11376.0
Humahuaca,Humahuaca,-23.2,-65.3499,Argentina,AR,ARG,11369.0
Caracaraí,Caracarai,1.8162,-61.1277,Brazil,BR,BRA,11368.0
Woods Cross,Woods Cross,40.8731,-111.917,United States,US,USA,11362.0
Belén,Belen,-23.4695,-57.24,Paraguay,PY,PRY,11359.0
Belén,Belen,-27.6496,-67.0333,Argentina,AR,ARG,11359.0
Makoua,Makoua,-0.0096,15.64,Congo (Brazzaville),CG,COG,11355.0
North Vernon,North Vernon,39.0175,-85.6314,United States,US,USA,11352.0
Mendota Heights,Mendota Heights,44.8815,-93.14,United States,US,USA,11343.0
Gloucester City,Gloucester City,39.8924,-75.1172,United States,US,USA,11342.0
Coshocton,Coshocton,40.2618,-81.848,United States,US,USA,11339.0
Webb City,Webb City,37.1412,-94.4676,United States,US,USA,11334.0
Mount Sterling,Mount Sterling,38.0646,-83.9473,United States,US,USA,11328.0
Granby,Granby,41.9694,-72.8346,United States,US,USA,11323.0
Lamesa,Lamesa,32.7333,-101.9542,United States,US,USA,11320.0
Mexico,Mexico,39.1626,-91.8712,United States,US,USA,11320.0
Wyandanch,Wyandanch,40.7467,-73.3769,United States,US,USA,11315.0
Mountain Top,Mountain Top,41.1353,-75.9045,United States,US,USA,11311.0
Minooka,Minooka,41.4507,-88.2792,United States,US,USA,11307.0
Waupun,Waupun,43.6315,-88.7379,United States,US,USA,11302.0
Fenton,Fenton,42.7994,-83.7144,United States,US,USA,11286.0
Campton Hills,Campton Hills,41.9498,-88.4167,United States,US,USA,11282.0
Groton,Groton,42.6137,-71.5614,United States,US,USA,11282.0
Haysville,Haysville,37.5649,-97.3527,United States,US,USA,11278.0
Leicester,Leicester,42.24,-71.912,United States,US,USA,11277.0
Hormigueros,Hormigueros,18.1437,-67.12,Puerto Rico,PR,PRI,11268.0
Princess Anne,Princess Anne,38.2053,-75.6969,United States,US,USA,11262.0
Santa Cruz,Santa Cruz,-0.5333,-90.35,Ecuador,EC,ECU,11262.0
Franklin Lakes,Franklin Lakes,41.0086,-74.2083,United States,US,USA,11255.0
Angola,Angola,41.6432,-85.005,United States,US,USA,11252.0
Lighthouse Point,Lighthouse Point,26.2785,-80.0891,United States,US,USA,11242.0
Villas,Villas,26.5505,-81.8678,United States,US,USA,11242.0
Soquel,Soquel,36.9978,-121.9482,United States,US,USA,11241.0
East Hanover,East Hanover,40.8192,-74.3638,United States,US,USA,11241.0
Otar,Otar,43.5346,75.2139,Kazakhstan,KZ,KAZ,11238.0
Prieska,Prieska,-29.6595,22.73,South Africa,ZA,ZAF,11236.0
Macclenny,Macclenny,30.2818,-82.125,United States,US,USA,11231.0
Gardere,Gardere,30.3582,-91.1345,United States,US,USA,11229.0
Lower Burrell,Lower Burrell,40.5818,-79.7141,United States,US,USA,11228.0
Jefferson Hills,Jefferson Hills,40.2927,-79.9329,United States,US,USA,11226.0
Kennebunk,Kennebunk,43.3972,-70.5707,United States,US,USA,11223.0
Mwingi,Mwingi,-0.9296,38.07,Kenya,KE,KEN,11219.0
Merriam,Merriam,39.0186,-94.6933,United States,US,USA,11212.0
Newport East,Newport East,41.5158,-71.2878,United States,US,USA,11211.0
Fitzgerald,Fitzgerald,31.7135,-83.2515,United States,US,USA,11211.0
Chalco,Chalco,41.1817,-96.1353,United States,US,USA,11209.0
Greentree,Greentree,39.8989,-74.9614,United States,US,USA,11209.0
Pompton Lakes,Pompton Lakes,41.0024,-74.2859,United States,US,USA,11206.0
Ocean City,Ocean City,39.2682,-74.6019,United States,US,USA,11206.0
Qaşr-e Shīrīn,Qasr-e Shirin,34.5124,45.5772,Iran,IR,IRN,11202.0
Lake Morton-Berrydale,Lake Morton-Berrydale,47.3325,-122.103,United States,US,USA,11201.0
Camp Verde,Camp Verde,34.5699,-111.8573,United States,US,USA,11201.0
Koror,Koror,7.3452,134.4695,Palau,PW,PLW,11200.0
Wahpeton,Wahpeton,46.2722,-96.6118,United States,US,USA,11199.0
Kaneohe Station,Kaneohe Station,21.4451,-157.7515,United States,US,USA,11198.0
Mack,Mack,39.1501,-84.6791,United States,US,USA,11192.0
Echelon,Echelon,39.8482,-74.9957,United States,US,USA,11185.0
Maysville,Maysville,38.6455,-83.7911,United States,US,USA,11185.0
Walden,Walden,41.5603,-74.1879,United States,US,USA,11183.0
Huntingdon,Huntingdon,40.5,-78.0098,United States,US,USA,11177.0
Munhall,Munhall,40.3937,-79.9004,United States,US,USA,11158.0
Lake Grove,Lake Grove,40.8586,-73.1168,United States,US,USA,11155.0
Mayfield,Mayfield,36.737,-88.6447,United States,US,USA,11155.0
Tremonton,Tremonton,41.7188,-112.1891,United States,US,USA,11155.0
Two Rivers,Two Rivers,44.1564,-87.5824,United States,US,USA,11153.0
Lunenburg,Lunenburg,42.5897,-71.7199,United States,US,USA,11150.0
Dobbs Ferry,Dobbs Ferry,41.0127,-73.8698,United States,US,USA,11147.0
Celina,Celina,40.5551,-84.5628,United States,US,USA,11139.0
Folkston,Folkston,30.8392,-82.0073,United States,US,USA,11138.0
Parkes,Parkes,-33.1296,148.17,Australia,AU,AUS,11137.0
River Forest,River Forest,41.895,-87.8194,United States,US,USA,11132.0
Lithgow,Lithgow,-33.4961,150.1528,Australia,AU,AUS,11128.0
Grosse Pointe Park,Grosse Pointe Park,42.3794,-82.9288,United States,US,USA,11125.0
Town and Country,Town and Country,38.6317,-90.4789,United States,US,USA,11115.0
Kalaoa,Kalaoa,19.7369,-156.0122,United States,US,USA,11107.0
Gardnerville Ranchos,Gardnerville Ranchos,38.8872,-119.7426,United States,US,USA,11103.0
Hawera,Hawera,-39.5795,174.278,New Zealand,NZ,NZL,11100.0
Fairview Shores,Fairview Shores,28.6021,-81.3946,United States,US,USA,11096.0
Lowes Island,Lowes Island,39.047,-77.3524,United States,US,USA,11094.0
Pedernales,Pedernales,18.038,-71.741,Dominican Republic,DO,DOM,11072.0
Wantage,Wantage,41.2431,-74.6258,United States,US,USA,11062.0
Satellite Beach,Satellite Beach,28.1782,-80.6019,United States,US,USA,11056.0
Halfway,Halfway,39.6163,-77.77,United States,US,USA,11043.0
Sierra Madre,Sierra Madre,34.1687,-118.0504,United States,US,USA,11038.0
Rifle,Rifle,39.5362,-107.772,United States,US,USA,11038.0
Millington,Millington,35.335,-89.8991,United States,US,USA,11033.0
Arizona City,Arizona City,32.7506,-111.6707,United States,US,USA,11030.0
Dent,Dent,39.1922,-84.6593,United States,US,USA,11012.0
Bairnsdale,Bairnsdale,-37.8296,147.61,Australia,AU,AUS,11005.0
Mount Kisco,Mount Kisco,41.2018,-73.7282,United States,US,USA,10998.0
Galena Park,Galena Park,29.7452,-95.2333,United States,US,USA,10989.0
Elkins,Elkins,38.9237,-79.8541,United States,US,USA,10988.0
Bowen,Bowen,-20.0013,148.2087,Australia,AU,AUS,10983.0
Fox Crossing,Fox Crossing,44.2236,-88.4787,United States,US,USA,10980.0
Viera East,Viera East,28.261,-80.715,United States,US,USA,10975.0
Lindon,Lindon,40.3414,-111.7188,United States,US,USA,10968.0
Brock Hall,Brock Hall,38.8617,-76.7549,United States,US,USA,10965.0
Alamosa,Alamosa,37.4755,-105.877,United States,US,USA,10963.0
Braselton,Braselton,34.1087,-83.8124,United States,US,USA,10947.0
Stayton,Stayton,44.8031,-122.7982,United States,US,USA,10943.0
Moncks Corner,Moncks Corner,33.1714,-80.0122,United States,US,USA,10933.0
West Caldwell,West Caldwell,40.8489,-74.2971,United States,US,USA,10932.0
Garden Acres,Garden Acres,37.9637,-121.2296,United States,US,USA,10931.0
Bacliff,Bacliff,29.5077,-94.988,United States,US,USA,10925.0
Mitchellville,Mitchellville,38.9358,-76.8146,United States,US,USA,10924.0
Big Lake,Big Lake,45.3416,-93.7431,United States,US,USA,10915.0
Orono,Orono,44.8867,-68.7166,United States,US,USA,10914.0
Nantucket,Nantucket,41.2831,-70.0692,United States,US,USA,10912.0
Destrehan,Destrehan,29.9625,-90.3676,United States,US,USA,10906.0
Grand Haven,Grand Haven,43.0553,-86.2201,United States,US,USA,10905.0
Norwell,Norwell,42.1608,-70.8177,United States,US,USA,10897.0
Chenango,Chenango,42.1954,-75.8989,United States,US,USA,10896.0
Ogdensburg,Ogdensburg,44.7088,-75.4717,United States,US,USA,10893.0
Broomall,Broomall,39.9694,-75.3529,United States,US,USA,10883.0
Panthersville,Panthersville,33.7059,-84.2764,United States,US,USA,10883.0
Kargat,Kargat,55.1959,80.2811,Russia,RU,RUS,10881.0
Hailey,Hailey,43.5141,-114.3,United States,US,USA,10875.0
Vidor,Vidor,30.1291,-93.9967,United States,US,USA,10854.0
Tamalpais-Homestead Valley,Tamalpais-Homestead Valley,37.8793,-122.5382,United States,US,USA,10853.0
Linthicum,Linthicum,39.2088,-76.6625,United States,US,USA,10852.0
Kenora,Kenora,49.7667,-94.4666,Canada,CA,CAN,10852.0
Rochelle,Rochelle,41.9194,-89.0634,United States,US,USA,10849.0
Rosaryville,Rosaryville,38.7672,-76.8266,United States,US,USA,10844.0
Annapolis Neck,Annapolis Neck,38.9408,-76.4997,United States,US,USA,10841.0
Show Low,Show Low,34.2671,-110.0384,United States,US,USA,10837.0
Ngorongoro,Ngorongoro,-3.2496,35.52,Tanzania,TZ,TZA,10836.0
Greencastle,Greencastle,39.6431,-86.8419,United States,US,USA,10834.0
Pozo Almonte,Pozo Almonte,-20.2696,-69.8,Chile,CL,CHL,10830.0
Pike Creek Valley,Pike Creek Valley,39.7296,-75.6993,United States,US,USA,10823.0
Cheval,Cheval,28.1459,-82.5185,United States,US,USA,10821.0
Sussex,Sussex,43.134,-88.2231,United States,US,USA,10819.0
Burr Ridge,Burr Ridge,41.7485,-87.9199,United States,US,USA,10818.0
Totowa,Totowa,40.9039,-74.2214,United States,US,USA,10817.0
Winnemucca,Winnemucca,40.9645,-117.7247,United States,US,USA,10811.0
Dawson Creek,Dawson Creek,55.767,-120.2333,Canada,CA,CAN,10802.0
California City,California City,35.1578,-117.872,United States,US,USA,10794.0
Kings Mountain,Kings Mountain,35.2348,-81.3501,United States,US,USA,10791.0
Farmersville,Farmersville,36.3054,-119.2081,United States,US,USA,10778.0
Atchison,Atchison,39.5625,-95.1368,United States,US,USA,10775.0
Weddington,Weddington,35.0228,-80.7383,United States,US,USA,10773.0
Gonzales,Gonzales,30.2132,-90.9234,United States,US,USA,10771.0
Yeppoon,Yeppoon,-23.1329,150.7567,Australia,AU,AUS,10769.0
Browns Mills,Browns Mills,39.9737,-74.569,United States,US,USA,10763.0
Port Salerno,Port Salerno,27.1461,-80.1895,United States,US,USA,10760.0
Silverton,Silverton,45.003,-122.7808,United States,US,USA,10750.0
Winchendon,Winchendon,42.6667,-72.0487,United States,US,USA,10738.0
Muskegon Heights,Muskegon Heights,43.2024,-86.242,United States,US,USA,10735.0
Elk City,Elk City,35.3849,-99.4333,United States,US,USA,10726.0
Ironton,Ironton,38.5319,-82.6777,United States,US,USA,10722.0
Heath,Heath,40.0241,-82.4412,United States,US,USA,10713.0
Union Park,Union Park,28.5645,-81.2354,United States,US,USA,10707.0
Pearsall,Pearsall,28.8885,-99.0988,United States,US,USA,10700.0
Kennett,Kennett,36.2403,-90.0481,United States,US,USA,10693.0
Vermillion,Vermillion,42.7811,-96.9255,United States,US,USA,10691.0
Essex Junction,Essex Junction,44.4902,-73.114,United States,US,USA,10691.0
Ludington,Ludington,43.9573,-86.4434,United States,US,USA,10690.0
Përmet,Permet,40.234,20.352,Albania,AL,ALB,10686.0
Gold Canyon,Gold Canyon,33.3715,-111.4369,United States,US,USA,10684.0
Massena,Massena,44.9292,-74.8923,United States,US,USA,10673.0
Poulsbo,Poulsbo,47.7417,-122.6408,United States,US,USA,10670.0
Worth,Worth,41.6877,-87.7916,United States,US,USA,10661.0
Three Rivers,Three Rivers,41.9465,-85.628,United States,US,USA,10654.0
Forest,Forest,37.3728,-79.2832,United States,US,USA,10653.0
Gulf Gate Estates,Gulf Gate Estates,27.2587,-82.5065,United States,US,USA,10650.0
Miami Shores,Miami Shores,25.867,-80.1779,United States,US,USA,10649.0
Toccoa,Toccoa,34.5807,-83.3256,United States,US,USA,10647.0
North Logan,North Logan,41.7759,-111.8066,United States,US,USA,10646.0
Ketchikan,Ketchikan,55.3556,-131.6698,United States,US,USA,10636.0
Morro Bay,Morro Bay,35.3681,-120.8482,United States,US,USA,10635.0
Pacific,Pacific,38.4805,-90.7541,United States,US,USA,10634.0
San Diego Country Estates,San Diego Country Estates,33.0093,-116.7874,United States,US,USA,10633.0
Petal,Petal,31.3477,-89.2359,United States,US,USA,10633.0
Bellefontaine Neighbors,Bellefontaine Neighbors,38.7529,-90.2279,United States,US,USA,10628.0
Khilok,Khilok,51.35,110.45,Russia,RU,RUS,10627.0
Lake Arrowhead,Lake Arrowhead,34.2531,-117.1945,United States,US,USA,10612.0
Benito Juárez,Benito Juarez,-37.6655,-59.8,Argentina,AR,ARG,10609.0
West Point,West Point,41.122,-112.0995,United States,US,USA,10603.0
Wapakoneta,Wapakoneta,40.5664,-84.1915,United States,US,USA,10591.0
Lyons,Lyons,41.8121,-87.8192,United States,US,USA,10585.0
Bedford Heights,Bedford Heights,41.4042,-81.5053,United States,US,USA,10580.0
Songo,Songo,-7.3496,14.85,Angola,AO,AGO,10579.0
Millsboro,Millsboro,38.5865,-75.3019,United States,US,USA,10578.0
Kimpese,Kimpese,-5.5496,14.4333,Congo (Kinshasa),CD,COD,10578.0
Ballston,Ballston,42.9542,-73.8794,United States,US,USA,10576.0
Lloyd,Lloyd,41.7286,-73.9962,United States,US,USA,10571.0
Fredonia,Fredonia,42.4407,-79.3319,United States,US,USA,10567.0
Maynard,Maynard,42.4264,-71.4561,United States,US,USA,10560.0
Hanson,Hanson,42.0558,-70.8723,United States,US,USA,10560.0
Van Wert,Van Wert,40.8653,-84.5873,United States,US,USA,10557.0
Batemans Bay,Batemans Bay,-35.6896,150.2073,Australia,AU,AUS,10557.0
Fox Lake,Fox Lake,42.4238,-88.1843,United States,US,USA,10554.0
Timonium,Timonium,39.4463,-76.6083,United States,US,USA,10548.0
Hornell,Hornell,42.333,-77.6632,United States,US,USA,10545.0
Doraville,Doraville,33.9072,-84.2711,United States,US,USA,10540.0
Pine Hill,Pine Hill,39.7879,-74.9857,United States,US,USA,10536.0
Saks,Saks,33.7119,-85.8535,United States,US,USA,10535.0
Trinity,Trinity,28.1809,-82.6581,United States,US,USA,10529.0
Castle Pines,Castle Pines,39.4625,-104.8706,United States,US,USA,10523.0
Amos,Amos,48.5666,-78.1167,Canada,CA,CAN,10516.0
Tanaina,Tanaina,61.656,-149.4272,United States,US,USA,10512.0
Lanham,Lanham,38.9621,-76.8421,United States,US,USA,10511.0
Kapaa,Kapaa,22.091,-159.352,United States,US,USA,10505.0
Roscoe,Roscoe,42.4252,-89.0085,United States,US,USA,10505.0
Bellmead,Bellmead,31.6025,-97.0896,United States,US,USA,10503.0
Puquio,Puquio,-14.7,-74.13,Peru,PE,PER,10491.0
Somers Point,Somers Point,39.3167,-74.6066,United States,US,USA,10480.0
Little Canada,Little Canada,45.0244,-93.0863,United States,US,USA,10477.0
Martin,Martin,36.3386,-88.8512,United States,US,USA,10473.0
Countryside,Countryside,39.0518,-77.4124,United States,US,USA,10458.0
Southport,Southport,42.04,-76.8774,United States,US,USA,10457.0
Wyomissing,Wyomissing,40.3317,-75.9703,United States,US,USA,10454.0
Vermilion,Vermilion,41.4103,-82.3214,United States,US,USA,10453.0
Sauk Village,Sauk Village,41.4907,-87.5702,United States,US,USA,10452.0
Santiago,Santiago,-14.1896,-75.74,Peru,PE,PER,10449.0
Acushnet,Acushnet,41.7139,-70.9012,United States,US,USA,10443.0
Springbok,Springbok,-29.6667,17.8833,South Africa,ZA,ZAF,10438.0
Baie-Comeau,Baie-Comeau,49.2227,-68.158,Canada,CA,CAN,10435.0
Arkadelphia,Arkadelphia,34.125,-93.0719,United States,US,USA,10428.0
Burtonsville,Burtonsville,39.1166,-76.9356,United States,US,USA,10428.0
Bothell East,Bothell East,47.8064,-122.1844,United States,US,USA,10424.0
Bogué,Bogue,16.5904,-14.27,Mauritania,MR,MRT,10415.0
Manville,Manville,40.5421,-74.5892,United States,US,USA,10414.0
Cape Canaveral,Cape Canaveral,28.3933,-80.605,United States,US,USA,10413.0
Lake Arbor,Lake Arbor,38.907,-76.8299,United States,US,USA,10410.0
Avon Park,Avon Park,27.5908,-81.5081,United States,US,USA,10408.0
Middle Island,Middle Island,40.8857,-72.9454,United States,US,USA,10405.0
Fort Bragg,Fort Bragg,39.44,-123.8013,United States,US,USA,10403.0
Hull,Hull,42.2861,-70.8835,United States,US,USA,10402.0
Marlboro Village,Marlboro Village,38.8306,-76.7699,United States,US,USA,10398.0
Puerto Quijarro,Puerto Quijarro,-17.7796,-57.77,Bolivia,BO,BOL,10392.0
Malone,Malone,44.849,-74.2889,United States,US,USA,10391.0
Gateway,Gateway,26.5804,-81.7453,United States,US,USA,10388.0
Highland City,Highland City,27.9633,-81.8781,United States,US,USA,10386.0
Salanso,Salanso,12.1833,-4.0833,Burkina Faso,BF,BFA,10385.0
Kendallville,Kendallville,41.4441,-85.2578,United States,US,USA,10383.0
Forest Acres,Forest Acres,34.0324,-80.9717,United States,US,USA,10380.0
Kiama,Kiama,-34.7096,150.84,Australia,AU,AUS,10379.0
Bethanie,Bethanie,-26.4995,17.15,Namibia,,NAM,10363.0
Arden Hills,Arden Hills,45.0722,-93.1671,United States,US,USA,10362.0
